# #id    turkerid    label    a1    a2
58869_14004	AIY9TLE8ZYV6K	equal	porn is not wrong unless its sick porn eg child,animal or rape but the other pornography is ok aslong as its viewed in a discreet manner.	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
58869_14004	A2PVBG437LJJG2	a2	porn is not wrong unless its sick porn eg child,animal or rape but the other pornography is ok aslong as its viewed in a discreet manner.	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
58869_14004	A2RM9V1K7SS0PN	equal	porn is not wrong unless its sick porn eg child,animal or rape but the other pornography is ok aslong as its viewed in a discreet manner.	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
58869_14004	A2VKRLDB9WU0KR	equal	porn is not wrong unless its sick porn eg child,animal or rape but the other pornography is ok aslong as its viewed in a discreet manner.	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
58869_14004	A23AATS9XFHHZM	a1	porn is not wrong unless its sick porn eg child,animal or rape but the other pornography is ok aslong as its viewed in a discreet manner.	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
13991_14004	A1VGZ2K3HF66TE	a2	I also find it telling that there's (as of now) seven votes for "Porn is wrong", but no one is willing (able?) to say why.	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
13991_14004	A2YWKQEJCTL7FJ	a2	I also find it telling that there's (as of now) seven votes for "Porn is wrong", but no one is willing (able?) to say why.	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
13991_14004	A2JIQUPKO2CKRH	a2	I also find it telling that there's (as of now) seven votes for "Porn is wrong", but no one is willing (able?) to say why.	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
13991_14004	A1PPSQ5PBCZ9JY	a2	I also find it telling that there's (as of now) seven votes for "Porn is wrong", but no one is willing (able?) to say why.	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
13991_14004	A1KYPAJ81BMK6Q	a2	I also find it telling that there's (as of now) seven votes for "Porn is wrong", but no one is willing (able?) to say why.	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
37291_14004	A1WLWS9AI05SCX	a2	whatever ? porn is a f**king way of life ? i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
37291_14004	A3EJXZ4ND5YEB8	a2	whatever ? porn is a f**king way of life ? i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
37291_14004	A5VCG7ORSZGGZ	a2	whatever ? porn is a f**king way of life ? i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
37291_14004	A39NJG4UQG6M1L	a2	whatever ? porn is a f**king way of life ? i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
37291_14004	A3QGFLKL2G6NJJ	a2	whatever ? porn is a f**king way of life ? i bet yous any money that all the people on the yes argument on how porn is wrong are virgins :L	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?
14004_54763	A235FA9GPFO6JI	a1	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?	Porn isn't inherently wrong because It really can't substantially harm anyone who isn't involved in it by choice.It really is just as simple as that.
14004_54763	A1VGZ2K3HF66TE	equal	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?	Porn isn't inherently wrong because It really can't substantially harm anyone who isn't involved in it by choice.It really is just as simple as that.
14004_54763	A3JS9XXH1AAB6Q	equal	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?	Porn isn't inherently wrong because It really can't substantially harm anyone who isn't involved in it by choice.It really is just as simple as that.
14004_54763	A2NV5THQNHLULM	equal	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?	Porn isn't inherently wrong because It really can't substantially harm anyone who isn't involved in it by choice.It really is just as simple as that.
14004_54763	A1A7B0HJMM6T34	equal	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?	Porn isn't inherently wrong because It really can't substantially harm anyone who isn't involved in it by choice.It really is just as simple as that.
14004_13989	A2BBSZIOGV2LRW	a1	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?	The question is: who has the right to prohibit it? Government? Why would there be any pressing need at all for the state to outlaw pornography? Look at Europe- they're cool with pretty much everything. I don't see any moral depravity in Europe, do you?
14004_13989	A24GO5LYDQE2T1	equal	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?	The question is: who has the right to prohibit it? Government? Why would there be any pressing need at all for the state to outlaw pornography? Look at Europe- they're cool with pretty much everything. I don't see any moral depravity in Europe, do you?
14004_13989	A50VHVPE5Z1RO	a2	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?	The question is: who has the right to prohibit it? Government? Why would there be any pressing need at all for the state to outlaw pornography? Look at Europe- they're cool with pretty much everything. I don't see any moral depravity in Europe, do you?
14004_13989	A1VGZ2K3HF66TE	equal	Porn kills nobody. It's a profitable source of entertainment for some. Can somebody really tell me what's wrong with it without injecting their moral standards into the argument?	The question is: who has the right to prohibit it? Government? Why would there be any pressing need at all for the state to outlaw pornography? Look at Europe- they're cool with pretty much everything. I don't see any moral depravity in Europe, do you?
